en,cn,count,r18
by Alessandro Gottardo,亚历山德罗·戈塔多,520,0
by Agostino Arrivabene,Agostino Arrivabene公司,520,0
by Zdzisław Beksiński,兹季斯瓦夫·别克辛斯基,520,0
blemishine (arknights),瑕疵（方舟之夜）,519,0
caracal (kemono friends),狞猫 (kemono 朋友),519,0
fast food,快餐,519,0
flying paper,飞纸,519,0
gastly,鬼斯,519,0
ginga nakajima,银加中岛,519,0
goggles removed,护目镜已取下,519,0
hand rest,扶手,519,0
keqing (opulent splendor) (genshin impact),客卿（富丽堂皇）（原神）,519,0
korie riko,古江梨子,519,0
kyogoku shin,京极新,519,0
leo (fire emblem),狮子座（火徽）,519,0
lord knight (ragnarok online),骑士勋爵（仙境传说在线）,519,0
natsume kyousuke,夏目恭介,519,0
sakaguchi karina,坂口卡琳娜,519,0
tony guisado,托尼·吉萨多,519,0
tony tony chopper,托尼托尼斩波器,519,0
transparent censoring,透明审查,519,0
two-tone leotard,两色紧身衣,519,0
yuuki yuuna,优纪优奈,519,0
zannen onna-kanbu black general-san,zannen onna-kanbu black general-san,519,0
akasaai,阿卡赛,518,0
bc freedom (emblem),公元前自由（标志）,518,0
clarent (fate),克拉伦特（命运）,518,0
crypto (apex legends),加密（顶级传奇）,518,0
firelock,火枪,518,0
folder,文件夹,518,0
holding swimsuit,拿着泳衣,518,0
jewelry removed,珠宝被移除,518,0
kedama milk,毛豆牛奶,518,0
kurot,库洛特,518,0
m.m,毫米,518,0
malenia blade of miquella,miquella 的malenia 刀片,518,0
multiple weapons,多种武器,518,0
raccoon,浣熊,518,0
red tank top,红色背心,518,0
tajima yuuki,田岛优树,518,0
broken sword,断剑,517,0
cabbage,卷心菜,517,0
inuinui,犬奴,517,0
jintsuu kai ni (kancolle),jintsuu kai ni (kancolle),517,0
priest (dq3),牧师 (dq3),517,0
saya (saya no uta),saya (saya no uta),517,0
twintails day,双马尾日,517,0
village,村庄,517,0
zima (arknights),齐玛（方舟之夜）,517,0
game boy (original),游戏男孩（原版）,516,0
justice gakuen,正义学园,516,0
kan'u unchou,kan'u uncho,516,0
lansane,兰桑,516,0
octopath traveler,八方旅人,516,0
ogasawara sachiko,小笠原幸子,516,0
panties over pantyhose,连裤袜上的内裤,516,1
roto,勇者(DQ3),516,0
sexual coaching,性辅导,516,1
tro,tro,516,0
azuma aya,吾妻绫515,515,0
butz klauser,巴茨克劳泽,515,0
ett,等,515,0
janus (kancolle),janus (kancolle),515,0
leaning on rail,靠在铁轨上,515,0
morikura en,森仓 en,515,0
nigo (aozoragarou),nigo (aozoragarou),515,0
o-ring swimsuit,O 型圈泳衣,515,0
ribbon-trimmed bra,丝带边饰文胸,515,0
royal penguin (kemono friends),皇家企鹅 (kemono 朋友),515,0
shirosaki hana,白崎花,515,0
yaneko uta,矢子歌 515,515,0
aoi kumiko,葵久美子,514,0
azuki osamitsu,azuki osamitsu,514,0
cowering,抱头蹲防,514,0
entangled,缠绕,514,0
ganesagi,象形神,514,0
ge-b,ge-b,514,0
lane line,车道线,514,0
m16,M16 突击步枪,514,0
marugoshi (54burger),丸子（54汉堡）,514,0
mercedes von martritz,梅赛德斯·冯·马特里茨,514,0
nanami yachiyo,七海八千代,514,0
neta,净值,514,0
police car,警车,514,0
scouter,探测器,514,0
senbei,仙贝,514,0
undefined fantastic object,未定义的奇妙物体,514,0
60+fps,60fps以上,513,0
amano kouki,天野幸喜,513,0
amasawa yuuko,天泽优子,513,0
beige cardigan,米色开衫,513,0
chito (shoujo shuumatsu ryokou),chito (shoujo shuumatsu ryokou),513,0
cinderace,闪焰王牌,513,0
dodging,闪避,513,0
ef,EF,513,0
glowing hand,发光的手,513,0
hitsukuya,日月屋,513,0
jcm2,jcm2,513,0
kamina shades,卡米娜色号,513,0
kitahara tomoe (kitahara koubou),北原友惠 (kitahara koubou),513,0
komi zumiko,komi zumiko,513,0
labia,阴唇,513,1
long labia,长阴唇,513,1
mamemaki,撒豆,513,0
minato yukina,凑雪菜513,513,0
mizuho (kancolle),瑞穗 (kancolle),513,0
mvv,MV,513,0
pastel (medium),粉彩（中等）,513,0
print swimsuit,印花泳衣,513,0
railroad crossing,铁路道口,513,0
resident evil village,居民恶村,513,0
saga (arknights),传奇（方舟之夜）,513,0
sankakusui,三阁水,513,0
spicy nun (diva),辣修女 (diva),513,0
stomping,践踏,513,0
teardrop tattoo,泪珠纹身,513,0
tennis,网球,513,0
totodile,小锯鳄,513,0
viper,毒蛇,513,0
whip sword,鞭剑,513,1
yamanaka sawako,山中泽和子,513,0
douki-chan (douki-chan),douki-chan (douki-chan),512,0
fitting room,试衣间,512,0
hands on another's chest,手放在别人的胸前,512,0
heles,赫尔艾斯,512,0
kibina high school uniform,kibina 高中制服,512,0
meadow,草原,512,0
popsicle stick,冰棒棒,512,0
rossweisse,罗丝薇瑟,512,0
sanrio,三丽鸥,512,0
toshishikisai,俊色斋,512,0
vrchat,虚拟聊天,512,0
wool (miwol),羊毛 (miwol),512,0
zero no kiseki,零之轨迹,512,0
alpha signature,字母签名,511,0
anya alstreim,安雅·阿尔斯特雷姆,511,0
cash register,收银机,511,0
glock,格洛克,511,0
han (jackpot),韩（头奖）,511,0
holding own tail,握着自己的尾巴,511,0
invisible,无视隐形,511,0
la pluma (arknights),la pluma（方舟之夜）,511,0
penguin costume,企鹅服装,511,0
pinned,固定,511,0
shigure ui (vtuber),shigure ui (vtuber),511,0
souryuu asuka langley (cosplay),souryuu asuka langley (cosplay),511,0
sun wukong,孙悟空,511,0
temari ball,手鞠球,511,0
unfairr,更不公平,511,0
4chan,4chan,510,0
admire vega (umamusume),佩服 vega (umamusume),510,0
berusuke (beru no su),berusuke (beru no su),510,0
brown sleeves,棕色袖子,510,0
fukahire (ruinon),fukahire (ruinon),510,0
gradient skin,渐变皮肤,510,0
hounori,霍诺里,510,0
menu board,菜单板,510,0
metal boots,金属靴,510,0
mocha (cotton),摩卡（棉）,510,0
momoi (blue archive),桃井（蓝色档案）,510,0
nijisanji id,nijisanji id,510,0
noi (dorohedoro),noi (dorohedoro),510,0
orca,虎鲸,510,0
romani archaman,罗马阿查曼,510,0
seeu,seeu,510,0
taut swimsuit,紧身泳衣,510,0
van,面包车,510,0
by Gareth Pugh,加勒斯·普,510,0
by Kelly Mckernan,凯利·麦克南,510,0
by Adi Granov,阿迪·格兰诺弗,510,0
by Debbie Criswell,黛比·克里斯韦尔,510,0
gold bracelet,金手链,509,0
ice cream float,冰淇淋浮子,509,0
mikazuki neko,三日月猫,509,0
phosphophyllite (ll),磷叶石 (ll),509,0
purple cardigan,紫色开衫,509,0
ruukii drift,ruukii 漂移,509,0
storm,风暴,509,0
tenmaso,天马索,509,0
tsukui kachou,月井花町,509,0
wafer stick,威化棒,509,0
weights,举重,509,0
wii fit trainer,wii 健身教练,509,0
emily (pure dream),艾米丽（纯梦）,508,0
hamanami (kancolle),hamanami (kancolle),508,0
iahfy,508,508,0
kisaragi nana,如月奈奈,508,0
massachusetts (azur lane),马萨诸塞州（碧蓝航线）,508,0
milfeulle sakuraba,milfeulle sakuraba,508,0
phoenix wright,凤凰赖特,508,0
red mittens,红色连指手套,508,0
smart falcon (umamusume),聪明的猎鹰 (umamusume),508,0
azusa (hws),梓 (hws),507,0
female service cap,女服务帽,507,0
gingham,格子棉布,507,0
greem bang,格林邦,507,0
hakuryuu (inazuma eleven),白龙（闪电十一人）,507,0
hina (swimsuit) (blue archive),hina (泳装) (蓝色档案),507,0
holding branch,控股分公司,507,0
kafuu chino's school uniform,kafuu chino 的校服,507,0
kisaragi momo,如月桃,507,0
liya,莉亚,507,0
nekoya (liu),猫屋（刘）,507,0
pov doorway,pov 门口,507,0
rosa (arknights),罗莎（方舟之夜）,507,0
strawberry panic!,草莓恐慌！,507,0
tajima ryuushi,但马龙志,507,0
tonarikeru,tonarikeru,507,0
agatsuma zenitsu,我妻善逸,506,0
chaesu,查苏,506,0
chihiro (kemonomichi),千寻 (kemonomichi),506,0
hibari (senran kagura),hibari（闪乱神乐）,506,0
natsuiro egao de 1 2 jump!,natsuiro egao de 1 2 跳！,506,0
pallad,帕拉德,506,0
shining (arknights),闪亮（方舟）,506,0
takase muh,高濑muh,506,0
tokoro megumi,远惠,506,0
bubba (watson amelia),布巴（沃森阿米莉亚）,505,0
canteen,军用水筒,505,0
flower on head,头上的花,505,0
gekitotsu! joshikousei oiroke sensha gundan,激斗！ joshikousei oiroke sensha gundan,505,0
hanging plant,悬挂植物,505,0
hi you (flying bear),你好（飞熊）,505,0
ikusaba mukuro,ikusaba mukuro,505,0
kanon (umineko),kanon (umineko),505,0
kimi ga nozomu eien,kimi ga nozomu eien,505,0
kuroka (high school dxd),黑冈（高中 dxd）,505,0
mai natsume,梅夏目,505,0
male on futa,男性对futa,505,1
nostrils,鼻孔,505,0
ptilopsis (arknights),ptilopsis (arknights),505,0
raspberry,树莓,505,0
redcomet,红彗星,505,0
russia (hetalia),俄罗斯（黑塔利亚）,505,0
sailor uranus,水手天王星,505,0
tamago (yotsumi works),tamago (yotsumi 作品),505,0
vampire (azur lane),吸血鬼（碧蓝航线）,505,0
white blood cell (hataraku saibou),白细胞 (hataraku saibou),505,0
adsouto,广告,504,0
aegis sword (xenoblade),宙斯盾剑（异刃）,504,0
against fourth wall,靠着第四面墙,504,0
buront,勃朗特手枪,504,0
chained wrists,链式手腕,504,0
chakram,环刃,504,0
chili pepper,辣椒,504,0
deer antlers,鹿角,504,0
drowning,溺水,504,0
falken (yutozin),falken (yutozin),504,0
fallout (series),辐射（系列）,504,0
fruit on head,头上的水果,504,0
fukai ryosuke,深井凉介,504,0
h kasei,h 化成,504,0
ica,ICA,504,0
ichihaya,一早,504,0
incoming hug,即将到来的拥抱,504,0
inverted bob,倒鲍勃,504,0
irene (arknights),艾琳（方舟之夜）,504,0
kama (swimsuit avenger) (fate),kama (泳装复仇者) (命运),504,0
kanzakietc,kanzaki等,504,0
kouda suzu,口田铃,504,0
mannequin,时装模特,504,0
naganohara mio,长野原澪,504,0
nao (mabinogi),nao (mabinogi),504,0
prank,恶作剧,504,0
pretty rhythm,节奏漂亮,504,0
purple tongue,紫舌,504,0
tamamo cat (third ascension) (fate),玉藻猫（第三次提升）（命运）,504,0
tank focus,坦克焦点,504,0
yoi naosuke,yoi naosuke,504,0
apple caramel,苹果焦糖,503,0
bald eagle,白头鹰,503,0
bunbun,发髻,503,0
cougar (cougar1404),美洲狮 (cougar1404),503,0
diamond (houseki no kuni),钻石 (houseki no kuni),503,0
fur-trimmed footwear,毛皮鞋,503,0
himemushi momoyo,姬虫桃代,503,0
koizumi mahiru,小泉真昼,503,0
ophelia (fire emblem),奥菲莉亚（火徽）,503,0
sayu (genshin impact),sayu（原神）,503,0
sazanami mio,笹波澪,503,0
super robot wars og saga mugen no frontier,超级机器人大战 og saga mugen no frontier,503,0
arm across waist,手臂交叉腰,502,0
captain (kemono friends),队长 (kemono 朋友),502,0
comiket,漫画,502,0
cow costume,牛服装,502,0
delinquent,不良,502,0
dora ita,朵拉 ita,502,0
fuuen (akagaminanoka),fuuen (akagaminanoka),502,0
glowing tattoo,发光的纹身,502,0
mignon,米尼翁,502,0
muvluv total eclipse,muvluv 日全食,502,0
rebe11,瑞贝11,502,0
rooster,公鸡,502,0
taishi (picchiridou),太师 (picchiridou),502,0
tales of xillia 2,希利亚的故事 2,502,0
torn bike shorts,撕裂的骑行短裤,502,0
wooden horse,骑木马,502,0
yellow socks,黄色袜子,502,0
afterword,后记,501,0
arcanine,风速狗,501,0
cum inflation,射通货膨胀,501,1
dollar sign,美元符号,501,0
grey tank top,灰色背心,501,0
hypno,引梦貘人,501,0
itoshiki nozomu,itoshiki nozomu,501,0
kar98k (girls' frontline),kar98k（少女前线）,501,0
kfc,肯德基,501,0
kozue akari,kozue akari,501,0
ky kiske,凯斯基,501,0
minase akiko,水濑明子,501,0
ore twintail ni narimasu,矿石双尾 ni narimasu,501,0
ouno (nounai disintegration),ouno（名词解体）,501,0
pigeon666,鸽子666,501,0
santa claus,圣诞老人,501,0
seikan hikou,青函飞口,501,0
sky lantern,天灯,501,0
yoshikawa yuuko,吉川优子501,501,0
box tie,盒子领带,500,0
martha (swimsuit ruler) (fate),玛莎（泳装统治者）（命运）,500,0
narration,旁白,500,0
ojamajo doremi,ojamajo doremi,500,0
onii-shota,正太X男性,500,0
orange rose,橙玫瑰,500,0
ryuki (ryukisukune),ryuki (ryukisukune),500,0
sawao,锯尾,500,0
scar on mouth,嘴上的疤痕,500,0
sengoku bushouki muramasa,战国武术村正,500,0
sequential,流程图,500,0
suke (singekijyosei),助（singekijyosei）,500,0
tomori nao,tomori nao,500,0
by Artur Bordalo,阿图尔·博尔达洛,500,0
by Amanda Sage,阿曼达·萨奇,500,0
by Marek Okon,马雷克·奥肯,500,0
by Alfred Henry Maurer,阿尔弗雷德·亨利·毛雷尔,500,0
by Silvestro Lega,西尔维斯特罗·莱加,500,0
by Sakai Hōitsu,酒井浩̄itsu,500,0
302,302,499,0
alp,阿尔卑斯山,499,0
asseylum vers allusia,asseylum 对 allusia,499,0
beatrice (re:zero),比阿特丽斯（重新：零）,499,0
bucket hat,渔夫帽,499,0
flower in mouth,花在嘴里,499,0
friend (nanashi mumei),朋友 (nanashi mumei),499,0
gin'ichi (akacia),gin'ichi (akacia),499,0
haru (nakajou-28),春 (nakajou-28),499,0
hinamatsuri,雏祭,499,0
hirschgeweih antennas,hirschgeweih 天线,499,0
kadomatsu,门松,499,0
kutan,库坦,499,0
lvl (sentrythe2310),lvl (sentrythe2310),499,0
math,数学,499,0
ai takurou,爱拓郎,498,0
aviator cap,飞行员帽,498,0
bull,公牛,498,0
dsr-50 (girls' frontline),dsr-50（女子前线）,498,0
fun bo,有趣的博,498,0
gold footwear,金鞋,498,0
handshake,握手,498,0
hiiragi yuzu,柊柚子,498,0
icomochi,icomochi,498,0
koku,国库,498,0
litwick,烛光灵,498,0
mountain (arknights),山（方舟）,498,0
mutual hug,相互拥抱,498,0
removing jacket,脱外套,498,0
sweater pull,拉毛衣,498,0
yamagou ayumi,山乡步美,498,0
anchor earrings,锚耳环,497,0
chrysanthemum,菊花,497,0
cure princess,治愈公主,497,0
izawa (bhive003),伊泽 (bhive003),497,0
lavender background,薰衣草背景,497,0
microwave,微波炉,497,0
na-ga,娜迦,497,0
pitcher,水瓶,497,0
reku,reku,497,0
rhine lab logo,莱茵实验室标志,497,0
rice paddy,稻田,497,0
ru zhai,汝寨,497,0
skadi (waverider) (arknights),skadi (waverider) (arknights),497,0
stalk in mouth,嘴里有茎,497,0
totooria helmold,totooria helmold,497,0
v-mag,v-mag,497,0
wuxian (the legend of luoxiaohei),五仙（洛小黑传说）,497,0
azumanga daioh's school uniform,azumanga 大王的校服,496,0
bayonetta 2,刺刀 2,496,0
clara (girls und panzer),克拉拉（少女与装甲）,496,0
covering ears,遮住耳朵,496,0
disguise,变装,496,0
frostnova (arknights),霜新星（方舟之夜）,496,0
hard translated (non-english),硬翻译（非英语）,496,0
hidaka ai,日高爱,496,0
homu (honkai impact),homu (崩坏),496,0
kei jiei,箕结,496,0
minust,小号,496,0
missing limb,肢体缺失,496,0
nekoume,nekoume,496,0
okada izou (fate),冈田伊佐（命运）,496,0
orizen,奥利森,496,0
poke ball (legends),精灵球（传说）,496,0
reverse translation,反向翻译,496,0
rope belt,绳带,496,0
shorts removed,短裤已移除,496,0
sombra (overwatch),黑影（守望先锋）,496,0
spoken food,口语食物,496,0
arm around back,搂着背,495,0
asuka (senran kagura),飞鸟（闪乱神乐）,495,0
damao yu,大毛鱼,495,0
fujinami (kancolle),藤波 (kancolle),495,0
gesture,手势,495,0
ginko (silver fox),银杏（银狐）,495,0
gj-bu,gj-bu,495,0
guweiz,古韦兹,495,0
half mask,半面罩,495,0
hand on wall,手在墙上,495,0
imai lisa,今井丽莎,495,0
iwamoto eiri,岩本英里,495,0
kurugaya yuiko,栗谷结子,495,0
layered kimono,分层和服,495,0
mikisugi aikurou,三木杉合郎,495,0
minazuki (kancolle),水月 (kancolle),495,0
orange bra,橙色文胸,495,0
psycho-pass,心理通行证,495,0
sasaki chiho,佐佐木千穗,495,0
sothis (fire emblem),sothis（火徽）,495,0
stance,姿态,495,0
surio,苏里奥,495,0
tag,标签,495,0
weee (raemz),weee (raemz),495,0
wii fit trainer (female),wii 健身教练（女）,495,0
z46 (azur lane),z46（碧蓝航线）,495,0
circle formation,圈子形成,494,0
fuura kafuka,fuura kafuka,494,0
getter robo,吸气机器人,494,0
hoshino hinata,星野雏田,494,0
koizumi itsuki (female),小泉五月（女）,494,0
moth,蛾,494,0
mutou yuugi,武藤游戏,494,0
peony (flower),牡丹（花）,494,0
spanish text,西班牙语文本,494,0
team magma,团队岩浆,494,0
yumiya,由宫,494,0
blood in mouth,嘴里有血,493,0
bruce lee's jumpsuit,李小龙的连身衣,493,0
dirigible,飞艇,493,0
eva beatrice,伊娃比阿特丽斯,493,0
holding surfboard,拿着冲浪板,493,0
kenshin187,剑心187,493,0
less,少,493,0
matikanefukukitaru (umamusume),matikanefukukitaru (umamusume),493,0
nyong nyong,宁宁,493,0
ozymandias (fate),奥兹曼迪亚斯（命运）,493,0
tenshin amaguri (inobeeto),tenshin amaguri (inobeeto),493,0
yakob labo,yakob labo,493,0
ace of hearts,红心王牌,492,0
bertolt hoover,贝托尔特胡佛,492,0
casino (casinoep),赌场 (casinoep),492,0
cuff links,袖扣,492,0
cumdump,肉便器,492,1
daizu (melon-lemon),大津（甜瓜柠檬）,492,0
flattop,平顶发型,492,0
floating rock,浮石,492,0
hori yuko,堀裕子,492,0
huang lingyin,黄灵隐,492,0
lancelot (fate/grand order),lancelot（命运/大订单）,492,0
mega man x (character),洛克人 x (角色),492,0
okazaki ushio,冈崎牛尾,492,0
segami daisuke,关上大辅,492,0
shinonono houki,筱野报喜492,492,0
smelling clothes,闻衣服,492,0
t-head trainer,T 头训练器,492,0
taketora suzume,竹虎铃目,492,0
tarnished (elden ring),失去光泽（elden 戒指）,492,0
toukaairab,toukaairab,492,0
tri braids,三辫,492,0
tukino neru,tukino neru,492,0
turtwig,龟甲虫,492,0
vertical-striped kimono,竖条纹和服,492,0
chibi on head,头上的Q版小人,491,0
clefairy,神职人员,491,0
dragonite,龙石,491,0
ergot,麦角,491,0
flower in eye,眼中的花,491,0
forehead tattoo,额头纹身,491,0
hiememiko,希美美子,491,0
josou seme,josou seme,491,0
luo tianyi,罗天一,491,0
melony (pokemon),甜瓜（宠物小精灵）,491,0
namauni,纳毛尼,491,0
nonomi (swimsuit) (blue archive),nonomi (泳装) (蓝色档案),491,0
po-ju,宝珠,491,0
sin sack,罪袋,491,0
superman (series),超人（系列）,491,0
two-tone coat,两色大衣,491,0
twrlare,特雷尔,491,0
valorant,勇敢的,491,0
yandere trance,yandere 恍惚,491,0
ashtray,烟灰缸,490,0
bobblehat,泡泡帽,490,0
caesar (girls und panzer),凯撒（少女与装甲）,490,0
char aznable,字符 aznable,490,0
fist pump,拳头泵,490,0
frilled camisole,褶边吊带背心,490,0
fu hua (herrscher of sentience),傅华（知性律师）,490,0
furoshiki,风吕敷,490,0
jtveemo,jtveemo,490,0
koi wa sensou (vocaloid),koi wa sensou (vocaloid),490,0
kuena,库纳,490,0
lexington (warship girls r),列克星敦（军舰少女）,490,0
suou pavlichenko,苏欧帕夫利琴科,490,0
tsukiman,月满490,490,0
yorumi rena,由美玲奈,490,0
by Elsa Beskow,贝斯寇,490,0
by Michelangelo Buonarroti,米开朗基罗,490,0
by Josh Keyes,乔什·凯斯,490,0
by Ben Shahn,本·沙恩,490,0
aether foundation employee,以太基金会员工,489,0
bindi,眉心饰记,489,0
canned coffee,罐装咖啡,489,0
celebi,名人,489,0
coffee pot,咖啡壶,489,0
holding megaphone,拿着扩音器,489,0
ooji mochizou,oji mochizou,489,0
ouma tokiichi,大马时一,489,0
phantom of the kill,杀戮的幻影,489,0
princess serenity,公主宁静,489,0
qingxin flower,清心花489,489,0
rei (pokemon),rei（口袋妖怪）,489,0
shinozuka jouji,筱冢治二,489,0
sunhyun,孙铉,489,0
taikyokuturugi,大极土木,489,0
wyvern,双足飞龙,489,0
battle spirits,战斗精神,488,0
charlotta (granblue fantasy),夏洛塔（碧蓝幻想）,488,0
crutch,拐杖,488,0
cure pine,治愈松,488,0
dhole (kemono friends),dhole (kemono 朋友),488,0
evelynn (league of legends),伊芙琳（英雄联盟）,488,0
karate gi,空手道 gi,488,0
kushieda minori,栉枝小菜,488,0
mitha,弥陀,488,0
namie-kun,奈美君,488,0
ryuuhou (kancolle),龙凤 (kancolle),488,0
timbougami,廷布加米,488,0
tsukudani norio,佃谷纪夫,488,0
yakihebi,烤河比,488,0
admiral hipper (azur lane),希珀海军上将（碧蓝航线）,487,0
anal fluid,肛门液,487,1
bianka durandal ataegina,bianka durandal ataegina,487,0
body switch,车身开关,487,0
gwendolyn (odin sphere),gwendolyn（奥丁领域）,487,0
hm (hmongt),嗯 (hmongt),487,0
kaidou minami,街道南487,487,0
kirito (sao-ggo),桐人（sao-ggo）,487,0
kuroi mimei,黑井美美,487,0
mini witch hat,迷你女巫帽,487,0
mukaido manaka,向海道manaka,487,0
seto kousuke,濑户康介,487,0
short bangs,短刘海,487,0
ace combat,王牌战斗,486,0
adjusting buruma,调整日式短裤,486,0
ahoge wag,摇摆的呆毛,486,0
cumulonimbus cloud,积雨云,486,0
egg laying,产卵,486,0
fanning face,扇面,486,0
fruit cup,水果杯,486,0
fusuma,拉阖门,486,0
hands on own breasts,双手放在自己的胸部上,486,1
heshikiri hasebe,平切长谷部,486,0
high five,高五,486,0
madoka runes,圆圆符文,486,0
makeup brush,化妆刷,486,0
munmu-san,文武山,486,0
nekobaka,猫巴卡,486,0
nishihara isao,西原矶 486,486,0
pants under skirt,裙子下的裤子,486,0
race vehicle,赛车,486,0
special feeling (meme),特殊感觉（模因）,486,0
terrajin,土地金,486,0
wet skirt,湿裙,486,0
akagi kurage,赤城仓吉,485,0
arezu (pokemon),arezu（口袋妖怪）,485,0
checkered bow,方格蝴蝶结,485,0
elly (touhou),elly（东方）,485,0
fire emblem: thracia 776,火徽：thracia 776,485,0
hasumi souji (eroe),莲见总司 (eroe),485,0
high wizard (ragnarok online),高级巫师（仙境传说在线）,485,0
interior,内部,485,0
ittla,伊特拉,485,0
ri-net,ri-net,485,0
rokugou daisuke,六乡大辅,485,0
shared earphones,共享耳机,485,0
shone,闪耀,485,0
sora (arknights),索拉（方舟之夜）,485,0
standard bearer,旗手,485,0
sugimoto reimi,杉本玲美,485,0
tanabe (fueisei),田边 (fuisei),485,0
young link,年轻的链接,485,0
amaterasu (ookami),天照大神 (ookami),484,0
annotation request,注释请求,484,0
bokukawauso,白川牛草,484,0
chess,国际象棋,484,0
dualshock,双重冲击,484,0
free style (yohan1754),自由风格 (yohan1754),484,0
gladiator sandals,角斗士凉鞋,484,0
koi (koisan),锦鲤 (koisan),484,0
light blue background,浅蓝色背景,484,0
midorikawa you,绿川你,484,0
mikumikudance (medium),mikumikudance（中）,484,0
miyagoe yoshitsuki,宫越吉月,484,0
nico nico nii,尼科尼科尼,484,0
pop'n music,流行音乐,484,0
raiden mei (herrscher of thunder),雷电冥（雷霆的传令官）,484,0
sakata nemuno,坂田根文,484,0
seihekiog,seihekiog,484,0
sobbing,抽泣,484,0
summon night 3,召唤之夜 3,484,0
tear grants,催泪款,484,0
belarus (hetalia),白俄罗斯（黑塔利亚）,483,0
flygon,飞龙,483,0
green-tinted eyewear,绿色眼镜,483,0
grima (fire emblem),格里玛（火徽）,483,0
holding shirt,拿着衬衫,483,0
holographic monitor,全息监视器,483,0
jug,水壶,483,0
konishi (koconatu),小西 (koconatu),483,0
saotome ranma,早乙女乱马,483,0
side-tie swimsuit,侧系带泳衣,483,0
striped hairband,条纹发带,483,0
tachibana taki,橘泷483,483,0
taka (takahirokun),塔卡 (takahirokun),483,0
aiba yumi,相叶由美,482,0
banana peel,香蕉皮,482,0
creeper,爬行者,482,0
edogawa conan,江户川柯南,482,0
frilled umbrella,褶边伞,482,0
heiwajima shizuo,平和岛静雄,482,0
jump rope,跳绳,482,0
kiso kai ni (kancolle),kiso kai ni (kancolle),482,0
megido72,megido72,482,0
nami junior high school uniform,娜美初中校服,482,0
norman maggot,诺曼蛆,482,0
ononoki yotsugi,小野木四木,482,0
paint can,油漆罐,482,0
see-through jacket,透明夹克,482,0
single knee pad,单膝垫,482,0
sinking,沉没,482,0
takanashi ringo,高梨林果,482,0
zenon (for achieve),zenon（实现）,482,0
casino,赌场,481,0
crotch zipper,裆部拉链,481,0
guoba (genshin impact),guoba（原神）,481,0
hands on another's thighs,手放在别人的大腿上,481,0
ichigaya arisa,市谷有纱,481,0
mitsumomo mamu,三友麻木,481,0
murder,谋杀犯,481,0
petra gurin,佩特拉古林,481,0
tsubasa (abchipika),tsubasa (abchipika),481,0
utawarerumono: itsuwari no kamen,utawarerumono: ituwari no kamen,481,0
villager (animal crossing),村民（动物穿越）,481,0
yamada rei (rou),山田玲 (rou),481,0
accident,意外事故,480,0
asaka karin,朝霞卡琳,480,0
bagpipe (arknights),风笛 (arknights),480,0
eiyuu senki,荣优战记480,480,0
hand over face,交出脸,480,0
hooded vest,连帽背心,480,0
ichii yui,一井结衣,480,0
inuyasha (character),犬夜叉（角色）,480,0
jacket girl (dipp),夹克女孩 (dipp),480,0
kokonoe rin,九重凛,480,0
kurashima tomoyasu,仓岛智康,480,0
lockheart,锁心,480,0
mythra (massive melee) (xenoblade),神话（大规模近战）（异形之刃）,480,0
neon-tetora,霓虹灯-tetora,480,0
niina ryou,新奈良,480,0
penis on ass,阴茎在屁股上,480,1
pointing forward,指向前方,480,0
punk,朋克,480,0
purple fur,紫色毛皮,480,0
rust,铁锈,480,0
scratching head,挠头,480,0
tokarev (girls' frontline),托卡列夫（女子前线）,480,0
toujou koneko,东方小猫,480,0
valentine (skullgirls),情人节（骷髅女孩）,480,0
voms,呕吐物,480,0
by Antonio Canova,安东尼诺·卡诺瓦,480,0
by Mikhail Vrubel,米哈伊尔弗鲁贝尔,480,0
by Beauford Delaney,博福德·德莱尼,480,0
by Hugh Ferriss,休·费理斯,480,0
by Tamara Lempicka,塔玛拉·伦皮卡,480,0
by Yves Klein,伊夫·克莱因,480,0
cure diamond,治愈钻石,479,0
masami chie,千惠正美,479,0
momose (oqo),momose (oqo),479,0
naso4,鼻4,479,0
plasma-chan (kancolle),等离子陈 (kancolle),479,0
pokemon ears,口袋妖怪耳朵,479,0
rei (sanbonzakura),玲（三本樱）,479,0
schwertkreuz,施韦特克鲁兹,479,0
takanashi kei (hitsujikan),高梨系 (hitsujikan),479,0
washing hair,洗头,479,0
akimoto komachi,秋元小町,478,0
cutting,切割,478,0
dungeon,地牢,478,0
glitter,闪光,478,0
gundam hathaway's flash,高达海瑟薇的闪光 478,478,0
kobayakawa yutaka,小早川丰,478,0
miss fortune (league of legends),财富小姐（英雄联盟）,478,0
rosa farrell,罗莎·法瑞尔,478,0
shirakiin ririchiyo,白木仁理千代,478,0
shirt overhang,衬衫悬垂,478,0
thumbs down,大拇指向下,478,0
tomobe kinuko,Tomobe kinuko,478,0
too many cats,猫太多,478,0
abyssal admiral (kancolle),深渊海军上将 (kancolle),477,0
altaria,阿尔塔利亚,477,0
annette fantine dominic,安妮特芳汀多米尼克,477,0
beach mat,沙滩垫,477,0
bipod,双脚架,477,0
cellien (kemono friends),cellien (kemono 朋友),477,0
cigarette pack,烟盒,477,0
detached leggings,分离式紧身裤,477,0
dragon print,龙纹,477,0
endou mamoru,远藤守,477,0
feet on chair,脚在椅子上,477,0
fireball,火球,477,0
fish bone,鱼骨,477,0
foot worship,脚崇拜,477,0
gaijin 4koma (meme),gaijin 4koma (meme),477,0
