en,cn,count,r18
dango hair ornament,dango 发饰,108,0
denki,电机,108,0
devilot de deathsatan ix,Devilot de deathsatan ix,108,0
dickbomber,迪克炸弹,108,0
diner,晚餐,108,0
doco (doco3811),多科 (doco3811),108,0
dogfight,空战,108,0
domino high school uniform,多米诺骨牌高中制服,108,0
dotted quarter note,虚线四分音符,108,0
dragon costume,龙装,108,0
dragon riding,骑龙,108,0
drossel von flugel,德罗塞尔·冯·弗鲁格尔,108,0
duca,杜卡,108,0
edgar roni figaro,埃德加·罗尼·费加罗,108,0
embroidered panties,刺绣内裤,108,1
emurin,埃姆林,108,0
enterprise (wind catcher) (azur lane),企业（捕风者）（碧蓝航线）,108,0
envy,嫉妒的神情,108,0
esia mariveninne,esia mariveninne,108,0
esoragoto,esoragoto,108,0
etna (kuzuyu),埃特纳 (kuzuyu),108,0
fataaa,法塔阿,108,0
fearless night,无畏的夜晚,108,0
fender jazz bass,挡泥板爵士贝司,108,0
fenyon,芬尼翁,108,0
fish (food),鱼（食物）,108,0
fish request,鱼请求,108,0
floating castle,漂浮城堡,108,0
florence nightingale (santa) (fate),佛罗伦萨夜莺（圣诞老人）（命运）,108,0
french commentary,法国评论,108,0
fu hua (shadow knight),符华（暗影骑士）,108,0
fujii eishun,藤井永顺,108,0
fujisawa takashi,藤泽隆,108,0
fujiwara hazuki,藤原叶月,108,0
funikurikurara,funikurikurara,108,0
fur-trimmed pants,皮草边裤,108,0
futase hikaru,二濑光,108,0
fuussu (21-kazin),fuussu (21-kazin),108,0
ga rune pose,ga符文姿势,108,0
gaius (tales),盖乌斯（故事）,108,0
gamerag,游戏机,108,0
garou (one-punch man),garou（一拳超人）,108,0
gertrud (madoka magica),格特鲁德（魔法小圆）,108,0
gigi d.g.,吉吉dg,108,0
ginyu force pose,ginyu力量姿势,108,0
golf ball,高尔夫球,108,0
gradient nails,渐变指甲,108,0
hagoromo gitsune,hagoromo gitsune,108,0
haine,海恩,108,0
hamada pengin,滨田企鹅,108,0
hand on own throat,用手捂住自己的喉咙,108,0
handlebar,车把手,108,0
hands on another's arms,双手搭在别人的手臂上,108,0
hands on stomach,手放在肚子上,108,0
harada makoto,原田诚,108,0
haruyukiko,春雪子,108,0
hayasaka akira,早坂晃,108,0
hazuki kyou,叶月镜,108,0
headlamp,头灯,108,0
heijialan,黑家栏,108,0
heracross,赫拉克罗斯,108,0
high-waist sideboob,高腰侧胸,108,0
highly responsive to prayers,对祈祷高度敏感,108,0
hiiragi shino,柊筱,108,0
hikigaya komachi,比木谷小町,108,0
hinasumire,雏堇,108,0
hirasawa shizuku,平泽雫,108,0
hitsuji takako,hitsuji takako,108,0
hiyamizu yukie,桧水雪惠,108,0
hizuki higure,hizuki higure,108,0
holding club,控股俱乐部,108,0
holding screwdriver,手持螺丝刀,108,0
honda super cub,本田超级幼崽,108,0
hu kotora,胡科托拉,108,0
hyakuya mikaela,百哉米凯拉,108,0
idunn (fire emblem),idunn（火徽）,108,0
ira (dokidoki! precure),ira (dokidoki! precure),108,0
isa (peien516),伊萨 (peien516),108,0
itsuki kuro,五木黑,108,0
izra,伊兹拉,108,0
jeffrey cruz,杰弗里克鲁兹,108,0
jester (dq3),小丑 (dq3),108,0
jingai makyou,京盖魔镜,108,0
johnny (guilty gear),约翰尼（有罪装备）,108,0
joko jmc,joko jmc,108,0
juliet nao zhang,朱丽叶淖张,108,0
k/da kai'sa,k/da kai'sa,108,0
k5 (girls' frontline),k5（少女前线）,108,0
kabayaki (kabayaki eel),kabayaki（kabayaki鳗鱼）,108,0
kabocha usagi,卡博查兔,108,0
kachima,卡奇马,108,0
kageira,影平,108,0
kaito (kaixm),kaito (kaixm),108,0
kajaneko,卡加内科,108,0
kakinoki mikan (kari),柿木蜜柑 (kari),108,0
kamizaki hibana,神崎hibana,108,0
kana (okitasougo222),假名 (okitasougo222),108,0
kandata nijou,kandata nijou,108,0
kaneda shoutarou's bike,金田昭太郎的自行车,108,0
kannagi rei,神奈木丽,108,0
kannazuki genshi,神无月源氏,108,0
kano (wi3028),卡诺 (wi3028),108,0
kanzen bouon,kanzen boon,108,0
kase tomoka,加濑友冈,108,0
kashiwadokoro,柏户所,108,0
kate (alice catharsis),凯特（爱丽丝宣泄）,108,0
kawasaki kazuhiko,川崎和彦,108,0
kentairui,肯泰瑞,108,0
khn (kihana),khn (kihana),108,0
kikunosukemaru,菊之助丸,108,0
kim possible,金可能,108,0
kira yoshikage (jojolion),kira yoshikage (jojolion),108,0
kisaragi kokoro (hazuki),如月心（叶月）,108,0
koga (pokemon),古贺（口袋妖怪）,108,0
kohinata aoi (dokidoki sister aoi-chan),小日向葵 (dokidoki 姐姐葵酱),108,0
koji (wildlhz),酒曲 (wildlhz),108,0
komeiji koishi (cosplay),komeiji 恋 (cosplay),108,0
konabetate,konabetate,108,0
konohana saku,木花佐久,108,0
kouichi eiji,光一荣治,108,0
kray foresight,克雷远见,108,0
kuchiki byakuya,朽木白哉,108,0
kuma (jk0073),隈研吾 (jk0073),108,0
kurasawa kyoushou,仓泽镜寿,108,0
kusunoki shio,楠木盐,108,0
kuwahara taiki,桑原太机,108,0
kyukkyu-kun,急急君,108,0
lachesis (fire emblem),lachesis（火徽）,108,0
laoan,老安,108,0
le malin (sleepy sunday) (azur lane),le malin（沉睡的星期天）（蔚蓝车道）,108,0
leg wings,腿翼,108,0
little girl saniwa (touken ranbu),小女孩 saniwa (刀剑乱舞),108,0
lokman lam,林洛克曼,108,0
luna (my little pony),露娜（我的小马驹）,108,0
luthica preventer,luthica 预防器,108,0
mahan,马汉,108,0
mahou tsukai no yome,魔法使之夜,108,0
maki (blue archive),maki（蓝色档案）,108,0
makino kanna,牧野环奈,108,0
maneki-neko (fujifuji),招财猫（富士富士）,108,0
maria renard,玛丽亚·雷纳德,108,0
marin (myuy 3),马林 (myuy 3),108,0
maruneko,丸子,108,0
maruyo,丸代,108,0
masato (mirai koubou),正人（mirai koubou）,108,0
mastgg,肥大,108,0
matatagi hayato,又田木隼人,108,0
may,五月,108,0
medama oyaji,梅达玛 oyaji,108,0
medli,地中海,108,0
mega man 9,洛克人 9,108,0
mg4 (girls' frontline),mg4（少女前线）,108,0
miazuma sarin,美津沙林,108,0
mikurun,米库伦,108,0
mimoza (96mimo414),含羞草 (96mimo414),108,0
minato mio,港澪,108,0
minior,未成年人,108,0
mint adenade,薄荷腺苷,108,0
mitsu yomogi,光木,108,0
miyatsuki itsuka,宫月五香,108,0
mocha (snowflake),摩卡（雪花）,108,0
mochizuki momiji,望月红叶,108,0
moekyon,萌趣,108,0
monica kruszewski,莫妮卡克鲁舍夫斯基,108,0
moomoo milk,哞哞牛奶,108,0
morrighan,莫里根,108,0
mspaint (medium),mspaint（中）,108,0
muk,穆克,108,0
muraryo,穆里约,108,0
murenase! shiiton gakuen,穆雷酶！ shiiton学园,108,0
mushroom (osh320),蘑菇 (osh320),108,0
mustard seeds,芥菜籽,108,0
nakukoroni,纳库科罗尼,108,0
namaonpa,纳蒙帕,108,0
nanase riku,七濑陆,108,0
nari (cougar1404),纳里 (cougar1404),108,0
naruse maria,成濑玛丽亚,108,0
nekobayashi,猫林,108,0
nekoita,猫塔,108,0
nestkeeper,饲养员,108,0
nin nakajima,忍中岛,108,0
ninnin (shishitou),忍忍（狮子头）,108,0
nise nanatsura,nise nanatsura,108,0
nishina toriko,西菜鸟子,108,0
no-rin,no-rin,108,0
noamem,诺曼,108,0
noivern,晚上,108,0
noppo,诺波,108,0
nose pinch,鼻子捏,108,0
ntw-20,ntw-20,108,0
nue,努埃,108,0
nzeneee,108,108,0
ochakai shin'ya,御茶界新也,108,0
ok sign over eye,好的,108,0
olive,橄榄,108,0
onsen symbol,温泉符号,108,0
oomuro nadeshiko,大室抚子,108,0
oosawa maria,大泽玛丽亚,108,0
ootori subaru,大鸟昴,108,0
orikuchi hirata,折口平田,108,0
ornate,华丽的,108,0
otosaka ayumi,大坂步美,108,0
otoyomegatari,耳鸣,108,0
p7 (girls' frontline),p7（少女前线）,108,0
padded jacket,衬垫夹克,108,0
panda (jujutsu kaisen),熊猫 (jujutsu kaisen),108,0
paradox live,悖论直播,108,0
pingo,平果,108,0
pink mercy,粉色慈悲,108,0
pinocchio (sinoalice),木偶奇遇记 (sinoalice),108,0
plamja-sama,plamja-sama,108,0
plant on head,头上的植物,108,0
podium,讲台,108,0
pokemon heroes: latios & latias,口袋妖怪英雄：latios & latias,108,0
poo (mother 2),便便（母亲 2）,108,0
popoi,流行音乐,108,0
potion (moudamepo),药水（moudamepo）,108,0
premier ball,第一球,108,0
pumpkin scissors,南瓜剪刀,108,0
queue,队列,108,0
quincy (warship girls r),昆西（军舰少女）,108,0
r-301 carbine,r-301 卡宾枪,108,0
rebreather,循环呼吸器,108,0
recorder case,录音机外壳,108,0
red serafuku,红色水手服,108,0
redlight,红灯,108,0
rengar,雷恩加尔,108,0
reno (biggest little cheerleader) (azur lane),雷诺（最大的小啦啦队长）（碧蓝航线）,108,0
reroi,雷罗伊,108,0
restraints,束缚,108,0
ribbon removed,色带已移除,108,0
rocket punch,火箭冲床,108,0
roto (kanae),roto (kanae),108,0
rumiya9i,rumiya9i,108,0
rupinesu,卢比,108,0
ryosuketarou,凉介太郎,108,0
saga inu,佐贺犬,108,0
sailor moon narikiri bra set,水手月亮成切文胸套装,108,0
sakai yuuji,酒井雄二,108,0
sakakibara satomi,榊原里美,108,0
sakamuke,坂向,108,0
salazzle,沙拉,108,0
sao (0060),骚 (0060),108,0
sarashiki tatenashi,更敷立无,108,0
satin dress,缎面连衣裙,108,0
sawitou mizuki,锯藤水树,108,0
sazanami shione,sazanami shione,108,0
sb lama,某人喇嘛,108,0
sea scorpion (umisasori),海蝎子 (umisasori),108,0
seaking,海金,108,0
seraphina (disgaea),seraphina (disgaea),108,0
shibafu (glock23) (style),shibafu (glock23) (风格),108,0
shiki haruomi,四季春美,108,0
shinmon akika,新门秋香,108,0
shion uzuki,shion uzuki,108,0
shionji yuuko,shionji优子,108,0
shirase maki,白濑真希,108,0
shizuka (queen's blade),静香（女王之刃）,108,0
shizuki michiru,shizuki michiru,108,0
sho (sumika),笑 (sumika),108,0
sho bu 1116,尚武 1116,108,0
shogo (4274732),将军 (4274732),108,0
shortcake,脆饼,108,0
signal flag,信号旗,108,0
sinlaire,辛莱尔,108,0
sinobi illust,sinobi illust,108,0
smallfry (splatoon),smallfry (splatoon),108,0
snorunt,打呼噜,108,0
snowsant (arknights),雪山（方舟）,108,0
solgaleo,索尔加莱奥,108,0
somersault,翻筋斗,108,0
soramame (corndog),soramame（玉米狗）,108,0
spacelongcat,太空长猫,108,0
spareribs,排骨,108,0
squid game,鱿鱼游戏,108,0
srw battle screen,srw战斗画面,108,0
stack (sack b7),堆栈（麻袋 b7）,108,0
stitching,拼接,108,0
sugita tomokazu,杉田友和,108,0
sumeragi shion,须良石园,108,0
supernew,超新,108,0
sura sura,苏拉苏拉,108,0
syandega,syandega,108,0
tahita1874,大溪地1874,108,0
takahashi reiko,高桥玲子,108,0
takahashi ren,高桥仁,108,0
take toshiaki,以toshiaki,108,0
takenaka,竹名,108,0
takeuma,武马,108,0
takio (kani sama),takio (kani sama),108,0
tamagogogo,tamagogogo,108,0
tataki tuna,鞑靼金枪鱼,108,0
teikoku jokyoku,帝国金属网,108,0
ten no hoshi,十星,108,0
ten'inkou korin,天印口光林,108,0
tenbin gashira,天边gashira,108,0
teroru,照,108,0
the grim adventures of billy & mandy,比利和曼迪的严峻冒险,108,0
tights day,紧身衣日,108,0
tk4,TK4,108,0
tokiwata soul,常渡灵魂,108,0
triple-q,三重q,108,0
tsukuyo (blue archive),tsukuyo（蓝色档案）,108,0
two (tsu (lovesick1964)),二 (tsu (lovesick1964)),108,0
type 91 armor-piercing shell,91式穿甲弹,108,0
ueauwa,欧华,108,0
umetsu yasuomi,梅津康臣,108,0
umiu geso,umiu geso,108,0
uno (game),uno (游戏),108,0
uruo,如若,108,0
usamochi.,宇持.,108,0
usuzawa sae,臼沢佐江,108,0
vf-1j,vf-1j,108,0
vistake,远见,108,0
wachi yuri,wachi 尤里,108,0
waluigi,瓦鲁吉,108,0
washing another,洗另一个,108,0
wax play,打蜡,108,1
whistlerx,吹口哨x,108,0
wi-z garage,wi-z车库,108,0
wild flower,野花,108,0
wwe,美国职业摔跤,108,0
y (khakiyawn),y（卡其色）,108,0
yamaguchi (shinigami-no-barad),山口 (shinigami-no-barad),108,0
yamase,山濑,108,0
yoru (yowuyoru),哟鲁（yowuyoru）,108,0
yoshiwo (kanikama),yoshiwo (kanikama),108,0
youkai hyakki-tan!,妖怪百鬼谭！,108,0
yui hiroshi,由衣弘,108,0
yuniiho,尤尼霍,108,0
yuuki1103,yuuki1103,108,0
yuukichi,优吉,108,0
zerocastle,零城堡,108,0
zombina,僵尸,108,0
zukki (suzukio),zukki (铃木),108,0
212 (kisaragi),212（如月）,107,0
absolum art,绝对艺术,107,0
ai tenshi densetsu wedding peach,爱天时浓密婚礼桃子,107,0
akai kitsune,赤井狐狸,107,0
akazawa izumi,赤泽泉,107,0
akechi shizuku,明智雫,107,0
anastasia (swimsuit archer) (third ascension) (fate),阿纳斯塔西娅（泳装弓箭手）（第三次提升）（命运）,107,0
anita king,安妮塔国王,107,0
apollo (hu maple),阿波罗（胡枫）,107,0
arudebido,阿鲁德比多,107,0
arunira,阿鲁尼拉,107,0
asellus (saga frontier),asellus（传奇边境）,107,0
asobi asobase,asobi asobase,107,0
ass on glass,玻璃上的屁股,107,1
atha (leejuiping),阿塔（李菊坪）,107,0
azuazu 0405,阿祖阿祖 0405,107,0
bard (final fantasy),吟游诗人（最终幻想）,107,0
beitemian,贝特面,107,0
bird costume,鸟装,107,0
blazblue phase 0,blazblue 阶段 0,107,0
boros (ouro kronii),波罗斯 (ouro kronii),107,0
braviary,勇士雄鹰,107,0
caee penguin,凯伊企鹅,107,0
cancer (zjcconan),癌症 (zjcconan),107,0
carim gracia,卡里姆·格雷西亚,107,0
celtic cross,凯尔特十字架,107,0
chloe valens,克洛伊瓦伦斯,107,0
cicin mage (genshin impact),cicin法师（原神）,107,0
claire harvey,克莱尔哈维,107,0
cornelia (umineko),科妮莉亚（umineko）,107,0
cosmikaizer,宇宙化者,107,0
cum bath,精液浴,107,1
dark jewel (gem oblivion),黑暗宝石（宝石遗忘）,107,0
dekosukentr,德科苏肯特,107,0
denmark (hetalia),丹麦（黑塔利亚）,107,0
denpaken pochi,电帕肯波奇,107,0
diathorn,魔芋,107,0
doku-chan (dokkudokudoku),doku-chan (dokkudokudoku),107,0
doromame,多罗马,107,0
duck hunt,猎鸭,107,0
ducklett,鸭宝宝,107,0
enomoto hina,榎本雏,107,0
etsunami kumita,久田海啸,107,0
false arm,假臂,107,0
female commander (azur lane),女指挥官（碧蓝航线）,107,0
fire emblem (tiger & bunny),火徽（老虎和兔子）,107,0
fujihara (haguhagu),藤原（haguhagu）,107,0
fujisaka kuuki,藤坂久树,107,0
fukunoki tokuwa,福木德和,107,0
furukawa wanosuke,古川和之介,107,0
futaba hazuki,双叶叶月,107,0
fuyuno kamome,冬野海鸥,107,0
genba neko,玄马猫,107,0
gorgonzola (paradisegom),戈贡佐拉（天堂）,107,0
goron,戈龙,107,0
gray bear,灰熊,107,0
gunkanmaki,军舰卷,107,0
habara (danshi koukousei),羽原 (danshi koukousei),107,0
hanazawa kana,花泽假名,107,0
harumi (harumix),晴美 (harumix),107,0
hasu (velicia),哈苏 (velicia),107,0
hevn,天堂,107,0
hinata hibari,雏田云雀,107,0
holding trident,手持三叉戟,107,0
huyusilver,胡玉银,107,0
hyena tail,鬣狗尾巴,107,0
immaterial and missing power,非物质的和缺失的力量,107,0
individuals (idolmaster),个人（偶像大师）,107,0
interlocked mars and venus symbols,联锁的火星和金星符号,107,0
isaac clarke,艾萨克·克拉克,107,0
izayoi miku,izayoi miku,107,0
izumi kouhei,泉光平,107,0
izumi rei,泉丽,107,0
jenny (pokemon),珍妮（宠物小精灵）,107,0
kallen kaslana (sixth serenade),kallen kaslana（第六小夜曲）,107,0
kashiwagi chisame,柏木chisame,107,0
katou teppei,加藤铁平,107,0
katsudon (food),炸猪排（食品）,107,0
kiana kaslana (knight moonbeam),kiana kaslana (骑士月光),107,0
kiba manami,木场真奈美,107,0
kingdom of kazimierz logo,卡齐米日王国标志,107,0
konoe subaru,近江斯巴鲁,107,0
kosobin,科索宾,107,0
krono tokage,克罗诺托克奇,107,0
kurono kito,黑野鬼户,107,0
kusakabe satsuki,日下小月,107,0
leather strap,皮表带,107,0
leo de la iglesia,利奥·德拉伊格莱西亚,107,0
luffyko,路飞子,107,0
luimiart,luimiart,107,0
lunamoon,月亮,107,0
makirin,马基林,107,0
marowak,马洛瓦克,107,0
mc lita,麦克利塔,107,0
megastructure,巨型结构,107,0
melodica,口风琴,107,0
meowstic (male),喵星人（男）,107,0
metroid: zero mission,银河战士：零任务,107,0
mito mashiro,水户真城,107,0
miyake hinata,三宅雏田,107,0
molotov cocktail,莫洛托夫鸡尾酒,107,0
mosu (korikan),摩苏 (korikan),107,0
murakami meishi,村上明石,107,0
mush820823,糊状820823,107,0
mushroom hat,蘑菇帽,107,0
myon (tokipi),myon (tokipi),107,0
nacht,夜晚,107,0
nakamura sandayo,中村山田洋,107,0
nanao futaba,七尾双叶,107,0
nancy lee,南希·李,107,0
naoki eguchi,江口直树,107,0
nezumidoshi,nezumidoshi,107,0
nichiru,日留,107,0
nidoqueen,尼多后,107,0
niizuka (c-drop),niizuka (c-drop),107,0
nijou aki,二条秋,107,0
nise maou kanizeru,新濑真王kanizeru,107,0
okazuwa shake,冈津摇摇,107,0
omnic,智械,107,0
orange peel (artist),橘皮（艺术家）,107,0
otako (galko),大子 (galko),107,0
ots-12 (girls' frontline),ots-12（少女前线）,107,0
p-suke,p-suke,107,0
paffy pafuricia,paffy pafuricia,107,0
paopa ship,泡泡船,107,0
patricia thompson,帕特里夏·汤普森,107,0
pickle,泡菜,107,0
pincurchin,啪嚓海胆,107,0
pink serafuku,粉色 serafuku,107,0
pori (kmt pori),波里（kmt 波里）,107,0
post,邮政,107,0
primamiya,第一宫,107,0
prostate,前列腺,107,0
qiyana (league of legends),奇亚娜（英雄联盟）,107,0
ralf jones,拉尔夫·琼斯,107,0
ramb chop,羊排,107,0
rero (bigdoorbig2),雷罗 (bigdoorbig2),107,0
riki (xenoblade),riki（异形之刃）,107,0
ryuunosuke (luckyneco),龙之介 (luckyneco),107,0
sakigake!! cromartie koukou,咲咲！！ cromartie 扣扣,107,0
same (sendai623),相同（仙台623）,107,0
satou (3366 s),佐藤 (3366 s),107,0
sawsbuck,萌芽鹿,107,0
segway,平衡车,107,0
sett (league of legends),塞特（英雄联盟）,107,0
shikai,始解,107,0
shining musume,闪亮的少女,107,0
shinonoko (tubamecider),筱之子 (tubamecider),107,0
shinsou hitoshi,真庄仁,107,0
shroomish,蘑蘑菇,107,0
shuumatsu no valkyrie,shuumatsu no valkyrie,107,0
signalviolet,信号紫,107,0
skeletal wings,骨骼翅膀,107,0
slime taoshite 300 nen shiranai uchi ni level max ni nattemashita,粘液 taoshite 300 nen shiranai uchi ni level max ni nattemashita,107,0
south korean flag,韩国国旗,107,0
steeb,107,107,0
stretched limb,肢体伸展,107,0
subaru (subachoco),斯巴鲁 (subachoco),107,0
suomi (korvatunturi pixie) (girls' frontline),suomi (korvatunturi pixie) (少女前线),107,0
surskit,溜溜糖球,107,0
t.m.revolution,tm革命,107,0
takanashi akihito,高梨明仁,107,0
tamagotchi,电子鸡,107,0
tamaki ui,玉木 ui,107,0
tanaka hirotaka,田中广隆,107,0
tanaka kunihiko,田中邦彦,107,0
terufuu,照风,107,0
thirty 8ght,三十八分,107,0
thkani,塔卡尼,107,0
tiankong pie ai,天空派爱,107,0
toki (hokuto no ken),toki (北斗之拳),107,0
toku (yhpv8752),德 (yhpv8752),107,0
tokyo sky tree,东京天空树,107,0
toyota saori,丰田纱织107,107,0
tsugumi (guilty crown),tsugumi（罪恶王冠）,107,0
tsukikanade,月出,107,0
tsurumi tokushirou,鹤见德四郎,107,0
tsuti,通勤,107,0
tugo,土豪,107,0
tunamayochan,图纳马约钱,107,0
tusk act1,象牙法案1,107,0
uraki (tetsu420),浦木 (tetsu420),107,0
uta (one piece),乌塔（一件）,107,0
utatane piko,歌谣 piko,107,0
utomo,乌托莫,107,0
viper v16,毒蛇 v16,107,0
walther ppk,瓦尔特 ppk,107,0
white lily,白百合,107,0
whooo-ya,哇哦,107,0
yaki mayu,烤马玉,107,0
yamada maya (infinite stratos),yamada maya (infinite stratos),107,0
yo mo,哟莫,107,0
youko (girls und panzer),妖子（少女与装甲）,107,0
yugen99,yugen99,107,0
yuio58ok,yuio58ok,107,0
yukishiro (hitsuji),雪城 (hitsuji),107,0
yuri leclerc,尤里·勒克莱尔,107,0
yusao,鱼骚,107,0
yuzuki yukari (vocaloid4),yuzuki yukari (vocaloid4),107,0
zakirsiz,扎基尔西,107,0
adell (disgaea),阿德尔（disgaea）,106,0
adjustable wrench,活动扳手,106,0
aislinn wishart,艾斯林威哈特,106,0
aken,阿肯,106,0
amaretto (girls und panzer),杏仁（女孩和装甲）,106,0
amasa mitsunaru,天正光辉,106,0
animegao,动漫脸,106,0
antlers through headwear,鹿角穿过头饰,106,0
ao-shiba,青芝,106,0
arykei,亚基,106,0
ashiya hiro,芦屋浩,106,0
beruko14,贝鲁科14,106,0
bitten apple,被咬的苹果,106,0
bonkiru,邦基鲁,106,0
boxing shorts,拳击短裤,106,0
burgh (pokemon),burgh (口袋妖怪),106,0
calvin klein,卡尔文克莱恩,106,0
carrot (robosquat),胡萝卜（robosquat）,106,0
catherine (fire emblem),凯瑟琳（火徽）,106,0
centurion (tank),百夫长（坦克）,106,0
cerberus (kemono friends),地狱犬 (kemono 朋友),106,0
chaosringen,混乱之铃,106,0
character single,字符单,106,0
cherino (blue archive),cherino（蓝色档案）,106,0
chingling,铃铛响,106,0
chitose (usacan),千岁（美国）,106,0
chuuta (+14),中塔 (+14),106,0
cr72,cr72,106,0
crimecrime,犯罪,106,0
da mao banlangen,大猫板蓝根,106,0
danfer3,丹佛3,106,0
dark konoha,黑木叶,106,0
denchu (kazudentyu),电中 (kazudentyyu),106,0
devilman crybaby,恶魔人爱哭鬼,106,0
dododo dadada,渡渡鸟达达达,106,0
dragon quest yuusha abel densetsu,勇者斗恶龙 yusha abel densetsu,106,0
dragonstone,龙石,106,0
eagle spirit (touhou),鹰魂（东方）,106,0
essex (warship girls r),埃塞克斯（军舰少女）,106,0
ethel (xenoblade),埃塞尔（异形之刃）,106,0
exeggcute,蛋蛋,106,0
fankupl,范库尔,106,0
featherine augustus aurora,羽毛状奥古斯都极光,106,0
firing at viewer,向观众射击,106,0
fn fnc,fn fnc,106,0
formicid,杀虫剂,106,0
gauna,高纳,106,0
gebijiade 89,格必佳德 89,106,0
gemini sunrise,双子座日出,106,0
gen'ei wo kakeru taiyou,gen'ei wo kakeru taiyou,106,0
gogo tomago,gogo tomago,106,0
gokukoku no brynhildr,gokukoku no brynhildr,106,0
gundam mk ii,高达 mk ii,106,0
habanero pepper,哈瓦那辣椒,106,0
habara meguru,羽原巡视,106,0
hack (apex legends),hack（顶点传奇）,106,0
hanahanamaki,花花卷,106,0
hanako (jibaku shounen hanako-kun),花子 (jibaku shounen 花子君),106,0
hanayama (inunekokawaii),花山 (inunekokawaii),106,0
hanebado!,羽翼！,106,0
heart arms duo,心脏武器二重奏,106,0
holding hair ornament,拿着发饰,106,0
hoshi ori yume mirai,星织梦未来,106,0
ikura hato,ikura hato,106,0
illyasviel von einzbern (cosplay),illyasviel von einzbern (cosplay),106,0
inaba himeko,稻叶姬子,106,0
inigo (fire emblem),inigo（火徽）,106,0
iris mysteria!,虹膜之谜！,106,0
irohasu (sasagarasu),irohasu（笹鹭）,106,0
jam-orbital,干扰轨道,106,0
japan racing association,日本赛车协会,106,0
kagari ayaka,卡加里绫香,106,0
kagura suzu (.live),神乐铃 (.live),106,0
kaishaku,开释,106,0
kataokasan,片冈山,106,0
kawakami shuuichi,川上修一,106,0
kaze no klonoa,kaze no klonoa,106,0
kinomiki nobori,ありううり,106,0
kisa (k isa),kisa (k 伊萨),106,0
komadori renge,驹鸟莲格,106,0
kondou isao,近藤矶,106,0
kouzuki yuniko,小月由子,106,0
kure kirika,吴桐香,106,0
kyouyama anna,京山安娜,106,0
l ract,ract,106,0
lady bat,女蝙蝠,106,0
laharl-chan,拉哈尔,106,0
lap,大腿,106,0
laphicet (tales),laphicet（故事）,106,0
layer cake,千层蛋糕,106,0
lilith (fire emblem),莉莉丝（火徽）,106,0
locon,定位器,106,0
lollipop chainsaw,棒棒糖电锯,106,0
lunacats,疯猫,106,0
maeda koutarou,前田光太郎,106,0
magna carta,大宪章,106,0
makise minami,牧濑南,106,0
manana (matoi1111),马纳那 (matoi1111),106,0
manda (manda9n),曼达 (manda9n),106,0
mango (mgo),芒果 (mgo),106,0
mao (expuella),毛（前驱）,106,0
mashinatsu,正夏,106,0
matsuno chiya,松野千也,106,0
meago,米果,106,0
mechanical spine,机械脊柱,106,0
medic 2 (sekaiju),军医 2 (sekaiju),106,0
meerkat tail,猫鼬尾巴,106,0
megurine luka (cosplay),megurine luka (cosplay),106,0
meimone,美梦,106,0
migu (migmig),咪咕 (migmig),106,0
mihatarou,三幡郎,106,0
minapo,港区,106,0
minowa gin,箕轮杜松子酒,106,0
minpei ichigo,民平一护,106,0
misumaru yurika,三丸百合香,106,0
mitsuba greyvalley,三叶灰谷,106,0
mixed martial arts,综合格斗,106,0
mochi (circle rin),麻糬（圆环）,106,0
moe2020,萌2020,106,0
monsters inc.,怪物公司,106,0
mrdotd,先生多特,106,0
msp sammy,msp 萨米,106,0
nanam (nanam sk),纳南 (nanam sk),106,0
nanami ayane,七海绫音,106,0
narumi yuu (bunbukudou),鸣海 yuu (bunbukudou),106,0
nash (na-si),纳什 (na-si),106,0
niku (hamuchang),niku (哈木场),106,0
nintendo 64,任天堂 64,106,0
nira (vira),尼拉（维拉）,106,0
nishizumi tsuneo,西泉常男,106,0
noname (nowhere),无名（无处）,106,0
nori gorou,海苔五郎,106,0
nozama tomoko,野间智子,106,0
ohigetan,奥希坦,106,0
okomeuma,okomeuma,106,0
orange bullet,橙色子弹,106,0
orsola aquinas,阿奎那海葵,106,0
paintale,油漆,106,0
pandarou,熊猫肉,106,0
pantheon (league of legends),万神殿（英雄联盟）,106,0
panties under swimsuit,泳装内裤,106,1
paper doll,纸娃娃,106,0
paul (pokemon),保罗（口袋妖怪）,106,0
pixie (megami tensei),小精灵 (megami 紧张),106,0
plus step,加步,106,0
pooh,小熊维尼,106,0
popon ta,波蓬塔,106,0
popukar (arknights),popukar（方舟之夜）,106,0
princess peach (cosplay),桃公主(cosplay),106,0
print sash,印花腰带,106,0
project upd8,项目更新8,106,0
quinzhee,昆哲,106,0
r-type,r型,106,0
ragnarok masters,仙境传说大师,106,0
ratise,批准,106,0
rato,比率,106,0
rebutsu,反驳,106,0
rem galeu,雷姆加鲁,106,0
renzu (lens 02),人族（镜头 02）,106,0
reunion logo (arknights),重聚徽标（arknights）,106,0
revice driver,修订驱动程序,106,0
royalwatts,皇家瓦特,106,0
running on liquid,在液体上运行,106,0
saitou kengo,斋藤健吾,106,0
sakanomachico,坂之町106,106,0
sakuma ritsu,佐久间立106,106,0
sakurai shin'ichi,樱井新一,106,0
sakurasawa yukino,樱泽雪野,106,0
sasakura momiji,笹樱红叶 106,106,0
sasucchi95,萨苏奇95,106,0
sawatari mitsuki,泽渡光月,106,0
scoreboard,记分牌,106,0
sega mega drive,世嘉兆驱动,106,0
shimanoji,岛之路,106,0
shirai hinako,白井雏子,106,0
shirma,希尔玛,106,0
